District_Name,ID,Report Order,Region,Year,Month_Name,Month_Number,Wild_Salmon_Number,Wild_Salmon_Weight,Wild_Grilse_Number,Wild_Grilse_Weight_kg,Sea_Trout_Number,Sea_Trout_Weight_kg,Finnock_Number,Finnock_Weight_kg,Farmed_Salmon_Number,Farmed_Salmon_Weight_kg,Farmed_Grilse_Number,Farmed_Grilse_Weight_kg
Tweed,101,1,East,1980,February,2,678,2787.78,1,1.81,14,25.4,0,0,0,0,0,0
Tweed,101,1,East,1980,July,7,64,236.78,16,32.21,55,63.05,0,0,0,0,0,0
Tweed,101,1,East,1980,June,6,224,867.72,5,12.25,48,57.15,0,0,0,0,0,0
Tweed,101,1,East,1980,March,3,300,1215.63,1,1.81,12,18.6,0,0,0,0,0,0
Tweed,101,1,East,1980,May,5,248,884.51,6,13.61,50,54.88,0,0,0,0,0,0
Tweed,101,1,East,1980,November,11,1587,8852.31,32,88.9,199,419.57,0,0,0,0,0,0
Tweed,101,1,East,1980,October,10,1534,8548.86,64,171.91,150,333.39,0,0,0,0,0,0
Tweed,101,1,East,1980,September,9,649,3286.28,66,144.24,75,110.22,0,0,0,0,0,0
Tweed,101,1,East,1981,April,4,313,1218.8,12,33.11,45,53.52,0,0,0,0,0,0
Tweed,101,1,East,1981,August,8,34,132.45,19,39.01,29,39.01,0,0,0,0,0,0
Tweed,101,1,East,1981,February,2,396,1586.67,0,0,11,19.96,0,0,0,0,0,0
Tweed,101,1,East,1981,July,7,78,313.43,14,30.39,78,92.08,0,0,0,0,0,0
Tweed,101,1,East,1981,June,6,215,861.83,21,44.91,106,129.73,0,0,0,0,0,0
Tweed,101,1,East,1981,March,3,517,1957.7,0,0,27,41.28,0,0,0,0,0,0
Tweed,101,1,East,1981,May,5,304,1155.75,9,25.4,98,129.27,0,0,0,0,0,0
Tweed,101,1,East,1981,November,11,1788,10283.85,47,138.8,184,428.19,0,0,0,0,0,0
Tweed,101,1,East,1981,October,10,2159,12644.79,66,202.3,189,464.93,0,0,0,0,0,0
Tweed,101,1,East,1981,September,9,320,1682.37,29,67.13,69,163.75,0,0,0,0,0,0
Tweed,101,1,East,1982,April,4,120,465.84,6,16.33,34,25.85,0,0,0,0,0,0
Tweed,101,1,East,1982,August,8,43,152.86,27,53.52,24,31.75,0,0,0,0,0,0
Tweed,101,1,East,1982,February,2,265,1099.05,0,0,16,33.11,0,0,0,0,0,0
Tweed,101,1,East,1982,July,7,44,163.75,25,55.79,127,51.26,0,0,0,0,0,0
Tweed,101,1,East,1982,June,6,51,184.61,6,14.51,67,48.99,0,0,0,0,0,0
Tweed,101,1,East,1982,March,3,221,890.4,1,1.81,23,22.23,0,0,0,0,0,0
Tweed,101,1,East,1982,May,5,125,456.31,9,21.77,73,53.98,0,0,0,0,0,0
Tweed,101,1,East,1982,November,11,1490,8787.44,52,152.41,179,398.25,0,0,0,0,0,0
Tweed,101,1,East,1982,October,10,2780,14906.86,114,333.39,251,563.82,0,0,0,0,0,0
Tweed,101,1,East,1982,September,9,422,1857.01,59,144.7,60,96.62,0,0,0,0,0,0
Tweed,101,1,East,1983,April,4,449,1651.53,7,19.5,47,60.33,0,0,0,0,0,0
Tweed,101,1,East,1983,August,8,45,148.78,18,41.28,21,34.47,0,0,0,0,0,0
Tweed,101,1,East,1983,February,2,629,2314.23,0,0,26,34.47,0,0,0,0,0,0
Tweed,101,1,East,1983,July,7,43,158.3,11,21.77,37,52.16,0,0,0,0,0,0
Tweed,101,1,East,1983,June,6,283,996.09,45,115.21,112,105.23,0,0,0,0,0,0
Tweed,101,1,East,1983,March,3,521,1902.82,0,0,45,36.29,0,0,0,0,0,0
Tweed,101,1,East,1983,May,5,304,1084.09,12,30.84,97,97.52,0,0,0,0,0,0
Tweed,101,1,East,1983,November,11,1831,10111.03,57,162.84,273,639.11,0,0,0,0,0,0
Tweed,101,1,East,1983,October,10,3740,20648.43,167,483.08,322,757.95,0,0,0,0,0,0
Tweed,101,1,East,1983,September,9,828,3427.34,98,244.03,80,125.65,0,0,0,0,0,0
Tweed,101,1,East,1984,April,4,497,1876.51,15,40.82,54,66.68,0,0,0,0,0,0
Tweed,101,1,East,1984,August,8,19,78.02,6,17.69,37,33.11,0,0,0,0,0,0
Tweed,101,1,East,1984,February,2,800,3145.66,0,0,22,39.46,0,0,0,0,0,0
Tweed,101,1,East,1984,July,7,7,27.22,5,11.34,10,11.34,0,0,0,0,0,0
Tweed,101,1,East,1984,June,6,163,619.15,16,44.91,78,68.95,0,0,0,0,0,0
Tweed,101,1,East,1984,March,3,433,1681.92,0,0,18,29.94,0,0,0,0,0,0
Tweed,101,1,East,1984,May,5,288,997.45,4,10.43,22,27.67,0,0,0,0,0,0
Tweed,101,1,East,1984,November,11,1550,7990.03,28,82.1,206,374.67,0,0,0,0,0,0
Tweed,101,1,East,1984,October,10,1515,8200.5,63,175.09,224,440.44,0,0,0,0,0,0
Tweed,101,1,East,1984,September,9,206,992.01,24,57.61,57,96.16,0,0,0,0,0,0
Tweed,101,1,East,1985,April,4,862,3285.37,8,20.87,54,63.5,0,0,0,0,0,0
Tweed,101,1,East,1985,August,8,239,971.59,102,209.11,120,168.74,0,0,0,0,0,0
Tweed,101,1,East,1985,February,2,638,2421.28,0,0,35,72.12,0,0,0,0,0,0
Tweed,101,1,East,1985,July,7,62,214.1,14,29.03,101,106.14,0,0,0,0,0,0
Tweed,101,1,East,1985,June,6,303,1082.72,8,15.42,97,105.23,0,0,0,0,0,0
Tweed,101,1,East,1985,March,3,372,1402.05,0,0,47,83.01,0,0,0,0,0,0
Tweed,101,1,East,1985,May,5,554,1994.9,7,14.51,96,111.13,0,0,0,0,0,0
Tweed,101,1,East,1985,November,11,1930,9561.73,22,62.6,187,373.31,0,0,0,0,0,0
Tweed,101,1,East,1985,October,10,2069,10385,51,127.91,171,412.77,0,0,0,0,0,0
Tweed,101,1,East,1985,September,9,790,3830.13,96,210.01,68,160.12,0,0,0,0,0,0
Tweed,101,1,East,1986,April,4,542,2257.98,7,17.69,73,96.16,0,0,0,0,0,0
Tweed,101,1,East,1986,August,8,304,1332.65,61,136.53,76,125.19,0,0,0,0,0,0
Tweed,101,1,East,1986,February,2,303,1282.76,0,0,16,36.74,0,0,0,0,0,0
Tweed,101,1,East,1986,January,1,0,0,0,0,1,0.45,0,0,0,0,0,0
Tweed,101,1,East,1986,July,7,49,177.81,10,20.41,51,58.06,0,0,0,0,0,0
Tweed,101,1,East,1986,June,6,294,1171.18,14,30.39,140,150.14,0,0,0,0,0,0
Tweed,101,1,East,1986,March,3,478,1927.77,0,0,32,65.32,0,0,0,0,0,0
Tweed,101,1,East,1986,May,5,309,1257.81,3,5.44,124,153.31,0,0,0,0,0,0
Tweed,101,1,East,1986,November,11,2989,16600.57,50,158.76,120,255.37,0,0,0,0,0,0
Tweed,101,1,East,1986,October,10,1206,6813.41,22,58.51,99,220.9,0,0,0,0,0,0
Tweed,101,1,East,1986,September,9,835,4323.19,67,174.63,47,70.31,0,0,0,0,0,0
Tweed,101,1,East,1987,April,4,314,1291.83,0,0,35,48.08,0,0,0,0,0,0
Tweed,101,1,East,1987,August,8,162,654.53,42,92.08,58,83.91,0,0,0,0,0,0
Tweed,101,1,East,1987,February,2,245,991.55,0,0,18,33.11,0,0,0,0,0,0
Tweed,101,1,East,1987,July,7,68,260.82,21,41.28,158,180.53,0,0,0,0,0,0
Tweed,101,1,East,1987,June,6,186,741.62,21,39.46,204,204.12,0,0,0,0,0,0
Tweed,101,1,East,1987,March,3,263,1059.14,0,0,38,56.7,0,0,0,0,0,0
Tweed,101,1,East,1987,May,5,224,882.69,5,12.7,69,68.95,0,0,0,0,0,0
Tweed,101,1,East,1987,November,11,1662,7529.18,37,110.22,146,285.31,0,0,0,0,0,0
Tweed,101,1,East,1987,October,10,2864,13125.15,54,156.49,146,278.51,0,0,0,0,0,0
Tweed,101,1,East,1987,September,9,895,3878.67,72,178.26,45,77.11,0,0,0,0,0,0
Tweed,101,1,East,1988,April,4,337,1230.6,3,7.71,43,47.17,0,0,0,0,0,0
Tweed,101,1,East,1988,August,8,289,1151.22,220,486.25,156,195.5,0,0,0,0,0,0
Tweed,101,1,East,1988,February,2,348,1355.79,0,0,22,44.91,0,0,0,0,0,0
Tweed,101,1,East,1988,July,7,84,270.79,87,189.15,226,222.26,0,0,0,0,0,0
Tweed,101,1,East,1988,June,6,61,213.64,14,28.58,187,152.86,0,0,0,0,0,0
Tweed,101,1,East,1988,March,3,310,1209.73,0,0,50,89.81,0,0,0,0,0,0
Tweed,101,1,East,1988,May,5,210,769.29,6,12.7,94,100.24,0,0,0,0,0,0
Tweed,101,1,East,1988,November,11,3188,14436.48,46,130.63,186,369.22,0,0,0,0,0,0
Tweed,101,1,East,1988,October,10,3156,14571.65,125,335.66,231,420.48,0,0,0,0,0,0
Tweed,101,1,East,1988,September,9,1271,5772.87,152,395.99,104,171,0,0,0,0,0,0
Tweed,101,1,East,1989,April,4,561,2181.78,3,7.71,126,132,0,0,0,0,0,0
Tweed,101,1,East,1989,August,8,269,967.06,169,352.44,195,339.29,0,0,0,0,0,0
Tweed,101,1,East,1989,February,2,235,892.67,1,1.36,19,33.57,0,0,0,0,0,0
Tweed,101,1,East,1989,July,7,19,73.94,9,17.69,133,121.56,0,0,0,0,0,0
Tweed,101,1,East,1989,June,6,109,371.95,24,43.09,159,142.88,0,0,0,0,0,0
Tweed,101,1,East,1989,March,3,469,1770.37,2,4.08,42,66.68,0,0,0,0,0,0
Tweed,101,1,East,1989,May,5,335,1182.52,6,9.53,115,139.71,0,0,0,0,0,0
Tweed,101,1,East,1989,November,11,3216,15456.61,33,82.1,247,511.65,0,0,0,0,0,0
Tweed,101,1,East,1989,October,10,2560,11950.34,88,203.66,286,594.21,0,0,0,0,0,0
Tweed,101,1,East,1989,September,9,1102,4552.25,197,430.46,81,152.86,0,0,0,0,0,0
Tweed,101,1,East,1990,April,4,462,1765.38,9,21.32,58,70.31,0,0,0,0,0,0
Tweed,101,1,East,1990,August,8,181,658.16,171,357.43,66,92.99,0,0,0,0,0,0
Tweed,101,1,East,1990,February,2,176,623.69,0,0,29,55.34,0,0,0,0,0,0
Tweed,101,1,East,1990,July,7,177,658.16,55,115.21,129,205.48,0,0,0,0,0,0
Tweed,101,1,East,1990,June,6,188,661.79,15,26.31,125,143.79,0,0,0,0,0,0
Tweed,101,1,East,1990,March,3,541,2081.08,4,9.98,69,122.47,0,0,0,0,0,0
Tweed,101,1,East,1990,May,5,495,1811.65,4,9.98,71,87.09,0,0,0,0,0,0
Tweed,101,1,East,1990,November,11,2043,9835.24,34,92.08,141,310.71,0,0,0,0,0,0
Tweed,101,1,East,1990,October,10,3375,16137,99,252.65,160,336.11,0,0,0,0,0,0
Tweed,101,1,East,1990,September,9,1257,5475.77,346,786.53,70,123.38,0,0,0,0,0,0
Tweed,101,1,East,1991,April,4,480,1783.07,15,44.91,44,56.7,0,0,0,0,0,0
Tweed,101,1,East,1991,August,8,48,198.22,64,136.08,38,54.88,0,0,0,0,0,0
Tweed,101,1,East,1991,February,2,300,1077.74,1,2.72,49,83.01,0,0,0,0,0,0
Tweed,101,1,East,1991,July,7,71,262.18,49,106.59,42,55.34,0,0,0,0,0,0
Tweed,101,1,East,1991,June,6,376,1521.35,19,39.92,116,145.6,0,0,0,0,0,0
Tweed,101,1,East,1991,March,3,611,2262.07,14,31.3,73,72.57,0,0,0,0,0,0
Tweed,101,1,East,1991,May,5,506,1799.4,27,63.05,57,64.41,0,0,0,0,0,0
Tweed,101,1,East,1991,November,11,3798,18057.97,116,298.46,182,401.88,0,0,0,0,0,0
Tweed,101,1,East,1991,October,10,3506,15578.63,228,530.7,129,296.2,0,0,0,0,0,0
Tweed,101,1,East,1991,September,9,946,3837.39,246,574.7,66,119.75,0,0,0,0,0,0
Tweed,101,1,East,1992,April,4,224,840.51,5,10.89,94,137.89,0,0,0,0,0,0
Tweed,101,1,East,1992,August,8,347,1402.96,219,461.76,95,192.32,0,0,0,0,0,0
Tweed,101,1,East,1992,February,2,153,592.85,4,12.7,22,37.19,0,0,0,0,0,0
Tweed,101,1,East,1992,July,7,37,128.82,29,54.88,55,79.83,0,0,0,0,0,0
Tweed,101,1,East,1992,June,6,72,269.43,7,15.42,59,68.49,0,0,0,0,0,0
Tweed,101,1,East,1992,March,3,176,670.86,2,6.35,25,42.64,0,0,0,0,0,0
Tweed,101,1,East,1992,May,5,216,804.67,5,11.79,62,67.59,0,0,0,0,0,0
Tweed,101,1,East,1992,November,11,2518,12262.87,69,178.26,94,204.12,0,0,0,0,0,0
Tweed,101,1,East,1992,October,10,3376,16902.67,168,417.3,101,211.83,0,0,0,0,0,0
Tweed,101,1,East,1992,September,9,1613,7455.24,261,634.12,78,159.21,0,0,0,0,0,0
Tweed,101,1,East,1993,April,4,246,936.21,8,21.77,139,166.47,0,0,0,0,0,0
Tweed,101,1,East,1993,August,8,249,854.11,230,483.53,111,146.06,0,0,0,0,0,0
Tweed,101,1,East,1993,February,2,122,411.86,3,8.16,5,9.07,0,0,0,0,0,0
Tweed,101,1,East,1993,July,7,68,240.86,117,227.7,216,224.07,0,0,0,0,0,0
Tweed,101,1,East,1993,June,6,97,341.1,28,63.5,241,221.35,0,0,0,0,0,0
Tweed,101,1,East,1993,March,3,182,653.17,5,13.61,25,36.29,0,0,0,0,0,0
Tweed,101,1,East,1993,May,5,178,662.24,4,9.98,141,139.25,0,0,0,0,0,0
Tweed,101,1,East,1993,November,11,2074,9364.87,133,478.09,107,175.09,0,0,0,0,0,0
Tweed,101,1,East,1993,October,10,3333,14719.53,253,817.37,178,296.2,0,0,0,0,0,0
Tweed,101,1,East,1993,September,9,1362,6180.65,317,822.82,107,168.74,0,0,0,0,0,0
Tweed,101,1,East,1994,April,4,463,1776.72,1,1.81,87,111.58,0,0,0,0,0,0
Tweed,101,1,East,1994,August,8,229,1008.79,77,175.54,131,181.89,0,0,0,0,0,0
Tweed,101,1,East,1994,February,2,229,854.57,0,0,16,24.04,0,0,0,0,0,0
Tweed,101,1,East,1994,July,7,26,111.58,33,68.04,93,107.05,0,0,0,0,0,0
Tweed,101,1,East,1994,June,6,183,738.45,26,58.06,252,253.56,0,0,0,0,0,0
Tweed,101,1,East,1994,March,3,403,1539.49,0,0,99,139.71,0,0,0,0,0,0
Tweed,101,1,East,1994,May,5,500,1945.46,3,4.08,97,98.88,0,0,0,0,0,0
Tweed,101,1,East,1994,November,11,2815,13583.28,110,304.36,169,335.66,0,0,0,0,0,0
Tweed,101,1,East,1994,October,10,2478,12128.61,170,463.57,130,247.21,0,0,0,0,0,0
Tweed,101,1,East,1994,September,9,787,3592.45,123,293.47,75,123.38,0,0,0,0,0,0
Tweed,101,1,East,1995,April,4,510,2016.67,3,9.07,93,152.41,0,0,0,0,0,0
Tweed,101,1,East,1995,August,8,42,169.64,51,110.22,22,31.3,0,0,0,0,0,0
Tweed,101,1,East,1995,February,2,269,1033.28,0,0,31,66.22,0,0,0,0,0,0
Tweed,101,1,East,1995,July,7,61,220.45,76,162.84,104,132,0,0,0,0,0,0
Tweed,101,1,East,1995,June,6,216,877.25,17,38.1,171,181.89,0,0,0,0,0,0
Tweed,101,1,East,1995,March,3,542,2166.81,0,0,68,92.99,0,0,0,0,0,0
Tweed,101,1,East,1995,May,5,369,1446.96,14,29.94,97,107.5,0,0,0,0,0,0
Tweed,101,1,East,1995,November,11,2120,10369.12,37,88.9,112,202.08,0,0,2,10,0,0
Tweed,101,1,East,1995,October,10,2246,10182.7,95,231.33,114,222.94,0,0,0,0,0,0
Tweed,101,1,East,1995,September,9,1216,4641.61,330,777.46,145,242.22,0,0,0,0,0,0
Tweed,101,1,East,1996,April,4,447,1736.99,2,4.76,64,82.23,0,0,0,0,0,0
Tweed,101,1,East,1996,August,8,80,386.42,167,371.49,37,59.83,0,0,0,0,0,0
Tweed,101,1,East,1996,February,2,220,832.91,0,0,24,47.74,0,0,0,0,0,0
Tweed,101,1,East,1996,July,7,145,548.03,51,119.11,78,96.97,0,0,0,0,0,0
Tweed,101,1,East,1996,June,6,277,1153.95,17,46.36,113,143.95,0,0,0,0,0,0
Tweed,101,1,East,1996,March,3,301,1168.34,0,0,40,68.83,0,0,0,0,0,0
Tweed,101,1,East,1996,May,5,525,2073.37,11,29.48,149,176.69,0,0,0,0,0,0
Tweed,101,1,East,1996,November,11,2031,10713.62,53,149.21,157,324,0,0,0,0,0,0
Tweed,101,1,East,1996,October,10,2184,10844.54,149,376,164,281.28,0,0,0,0,0,0
Tweed,101,1,East,1996,September,9,175,879.15,163,416.22,13,17.46,0,0,0,0,0,0
Tweed,101,1,East,1997,April,4,188,757.92,1,2,42,59.6,0,0,0,0,0,0
Tweed,101,1,East,1997,August,8,85,284.3,134,277.52,34,48.48,0,0,0,0,0,0
Tweed,101,1,East,1997,February,2,83,306,0,0,28,59,0,0,0,0,0,0
Tweed,101,1,East,1997,July,7,97,358.9,158,320.2,226,394.06,0,0,0,0,0,0
Tweed,101,1,East,1997,June,6,130,536.6,13,20.8,232,307.55,0,0,0,0,0,0
Tweed,101,1,East,1997,March,3,208,787.7,0,0,40,74.3,0,0,0,0,0,0
Tweed,101,1,East,1997,May,5,297,1187.9,4,9.8,190,241.9,0,0,0,0,0,0
Tweed,101,1,East,1997,November,11,1625,7366.51,161,411.9,103,211.17,0,0,0,0,0,0
Tweed,101,1,East,1997,October,10,2059,8543.12,334,893.12,83,180.46,0,0,0,0,0,0
Tweed,101,1,East,1997,September,9,844,3394.05,378,896.33,112,202.25,0,0,0,0,0,0
Tweed,101,1,East,1998,April,4,182,669.88,0,0,73,111.77,0,0,0,0,0,0
Tweed,101,1,East,1998,August,8,457,1599.5,474,1002.77,174,308.72,0,0,3,11,0,0
Tweed,101,1,East,1998,February,2,65,234.37,0,0,7,15.42,0,0,0,0,0,0
Tweed,101,1,East,1998,July,7,167,591.82,171,308.91,416,642.01,0,0,1,5,0,0
Tweed,101,1,East,1998,June,6,148,564.43,23,46.34,402,542.23,0,0,1,3,0,0
Tweed,101,1,East,1998,March,3,138,514.96,0,0,42,79.31,0,0,0,0,0,0
Tweed,101,1,East,1998,May,5,198,750.11,4,6.7,105,110.61,0,0,0,0,0,0
Tweed,101,1,East,1998,November,11,1840,8114.47,228,596.43,119,220.46,0,0,0,0,0,0
Tweed,101,1,East,1998,October,10,1438,6012.18,198,537.8,156,301.04,0,0,0,0,0,0
Tweed,101,1,East,1998,September,9,880,3585.09,372,896.32,94,167.19,0,0,0,0,0,0
Tweed,101,1,East,1999,April,4,337,1336.74,1,2,50,72.18,0,0,0,0,0,0
Tweed,101,1,East,1999,August,8,197,722.73,319,654.31,131,179.81,0,0,0,0,0,0
Tweed,101,1,East,1999,February,2,74,263.49,0,0,9,22.7,0,0,0,0,0,0
Tweed,101,1,East,1999,July,7,95,382.46,130,252.3,286,371.52,0,0,0,0,0,0
Tweed,101,1,East,1999,June,6,228,973.82,13,26.39,408,480.82,0,0,0,0,0,0
Tweed,101,1,East,1999,March,3,233,888.36,0,0,26,48.09,0,0,0,0,0,0
Tweed,101,1,East,1999,May,5,289,1124.63,7,18.55,190,224.21,0,0,0,0,0,0
Tweed,101,1,East,1999,November,11,1754,8469.19,102,286.49,122,279.08,0,0,0,0,0,0
Tweed,101,1,East,1999,October,10,1745,8274.23,173,431.01,142,275.09,0,0,0,0,0,0
Tweed,101,1,East,1999,September,9,553,2414.49,205,495.8,128,226.03,0,0,0,0,0,0
Tweed,101,1,East,2000,April,4,176,669.24,1,2.2,88,155.05,0,0,0,0,0,0
Tweed,101,1,East,2000,August,8,326,1269.56,410,1027.79,224,462.23,0,0,0,0,0,0
Tweed,101,1,East,2000,February,2,73,271.09,0,0,13,29.1,0,0,0,0,0,0
Tweed,101,1,East,2000,July,7,120,412.62,311,734.55,280,470.34,0,0,0,0,0,0
Tweed,101,1,East,2000,June,6,200,759.04,10,18.48,420,558.79,0,0,0,0,0,0
Tweed,101,1,East,2000,March,3,180,678.81,0,0,15,30.99,0,0,0,0,0,0
Tweed,101,1,East,2000,May,5,280,1066.91,8,22.63,261,347.38,0,0,0,0,0,0
Tweed,101,1,East,2000,November,11,899,4233.09,122,597.5,79,189.49,0,0,0,0,0,0
Tweed,101,1,East,2000,October,10,1502,6965.11,193,730.68,117,214.26,0,0,0,0,0,0
Tweed,101,1,East,2000,September,9,1012,4526.86,267,844.21,184,390.62,0,0,0,0,0,0
Tweed,101,1,East,2001,April,4,430,1801.6,0,0,35,71.49,0,0,0,0,0,0
Tweed,101,1,East,2001,August,8,385,1401.3,385,851.45,253,455.75,0,0,0,0,0,0
Tweed,101,1,East,2001,February,2,85,320.9,0,0,7,15.75,0,0,0,0,0,0
Tweed,101,1,East,2001,July,7,161,525.35,168,336.35,363,569.39,0,0,0,0,0,0
Tweed,101,1,East,2001,June,6,112,423.66,32,67.36,171,268.33,0,0,0,0,0,0
Tweed,101,1,East,2001,March,3,212,814.92,0,0,17,48,0,0,0,0,0,0
Tweed,101,1,East,2001,May,5,254,1014.22,1,1.36,23,44.5,0,0,0,0,0,0
Tweed,101,1,East,2001,November,11,839,3700.21,62,182.53,75,159.99,0,0,0,0,0,0
Tweed,101,1,East,2001,October,10,1099,4834.92,125,347.03,126,255.03,0,0,0,0,0,0
Tweed,101,1,East,2001,September,9,587,2289.8,259,663.73,62,109.13,0,0,0,0,0,0
Tweed,101,1,East,2002,April,4,252,994.47,0,0,52,80.62,0,0,0,0,0,0
Tweed,101,1,East,2002,August,8,281,1164.43,298,629.74,175,302.76,0,0,0,0,0,0
Tweed,101,1,East,2002,February,2,54,203.46,0,0,9,24.66,0,0,0,0,0,0
Tweed,101,1,East,2002,July,7,131,529.91,252,595.86,385,679.41,0,0,0,0,0,0
Tweed,101,1,East,2002,June,6,237,1033.94,27,62.08,540,953.04,0,0,0,0,0,0
Tweed,101,1,East,2002,March,3,308,1210.18,0,0,44,110.99,0,0,0,0,0,0
Tweed,101,1,East,2002,May,5,326,1341.49,3,8.1,188,338.17,0,0,0,0,0,0
Tweed,101,1,East,2002,November,11,1330,6177.14,94,240.25,84,185.84,0,0,0,0,0,0
Tweed,101,1,East,2002,October,10,975,4809.69,186,456.84,77,166.13,0,0,0,0,0,0
Tweed,101,1,East,2002,September,9,515,2221.15,250,571.35,58,101.35,0,0,0,0,0,0
Tweed,101,1,East,2003,April,4,228,837.86,1,1,19,34.51,0,0,0,0,0,0
Tweed,101,1,East,2003,August,8,142,522.13,192,429.97,53,83.43,0,0,0,0,0,0
Tweed,101,1,East,2003,February,2,72,270.64,0,0,5,11.5,0,0,0,0,0,0
Tweed,101,1,East,2003,July,7,155,629.64,175,383.28,147,235.87,0,0,0,0,0,0
Tweed,101,1,East,2003,June,6,231,981.5,18,46.52,191,244.25,0,0,0,0,0,0
Tweed,101,1,East,2003,March,3,182,641.77,0,0,8,22.5,0,0,0,0,0,0
Tweed,101,1,East,2003,May,5,424,1661.89,5,13,93,144.9,0,0,1,2,0,0
Tweed,101,1,East,2003,November,11,1128,5282.39,111,274.82,84,149.32,0,0,0,0,0,0
Tweed,101,1,East,2003,October,10,1009,4687.5,275,712.88,64,108.55,0,0,0,0,0,0
Tweed,101,1,East,2003,September,9,326,1335.08,325,770.07,48,76.23,0,0,0,0,0,0
Tweed,101,1,East,2004,April,4,238,932.19,0,0,31,63,1,0.7,0,0,0,0
Tweed,101,1,East,2004,August,8,616,2265.64,389,859.5,130,254.93,2,2,0,0,0,0
Tweed,101,1,East,2004,February,2,75,308.28,0,0,6,13.8,0,0,0,0,0,0
Tweed,101,1,East,2004,July,7,216,851.67,165,350.65,287,541.19,3,2.5,0,0,0,0
Tweed,101,1,East,2004,June,6,207,795.56,30,75.19,197,316.59,3,2.4,0,0,0,0
Tweed,101,1,East,2004,March,3,226,888.47,0,0,26,62.4,0,0,0,0,0,0
Tweed,101,1,East,2004,May,5,224,851.66,3,8.3,84,119.79,0,0,0,0,0,0
Tweed,101,1,East,2004,November,11,1346,5706.21,101,271.97,44,94.92,0,0,0,0,0,0
Tweed,101,1,East,2004,October,10,1362,5663.81,212,575.38,55,109.82,0,0,0,0,0,0
Tweed,101,1,East,2004,September,9,1316,5334.27,447,1129.48,76,148.96,0,0,0,0,0,0
Tweed,101,1,East,2005,April,4,276,1059.5,1,2.5,37,55.1,1,0.8,0,0,0,0
Tweed,101,1,East,2005,August,8,289,1008.21,572,1163.92,156,245.77,1,0.9,0,0,0,0
Tweed,101,1,East,2005,February,2,61,242.18,0,0,1,4.1,0,0,0,0,0,0
Tweed,101,1,East,2005,July,7,105,418.94,95,188.68,128,193.29,3,2,0,0,0,0
Tweed,101,1,East,2005,June,6,190,812.99,5,13.4,174,257.14,3,2,0,0,0,0
Tweed,101,1,East,2005,March,3,163,632.52,0,0,12,19.6,1,0.5,0,0,0,0
Tweed,101,1,East,2005,May,5,261,1044.07,5,13.2,89,129.4,3,2.5,0,0,0,0
Tweed,101,1,East,2005,November,11,1213,5577.31,86,217.6,47,96.33,0,0,0,0,0,0
Tweed,101,1,East,2005,October,10,1077,4774.19,182,420.39,57,135.92,0,0,0,0,0,0
Tweed,101,1,East,2005,September,9,576,2282.56,407,965.21,47,96.02,3,2.4,0,0,0,0
Tweed,101,1,East,2006,April,4,326,1218.95,1,2.03,44,83.8,0,0,0,0,0,0
Tweed,101,1,East,2006,August,8,290,996.35,420,741.34,138,233.52,3,4.1,0,0,0,0
Tweed,101,1,East,2006,February,2,49,182.92,0,0,9,23.44,0,0,0,0,0,0
Tweed,101,1,East,2006,July,7,46,177.12,26,51.5,117,184.88,0,0,0,0,0,0
Tweed,101,1,East,2006,June,6,124,473.59,9,16.5,129,167.89,0,0,0,0,0,0
Tweed,101,1,East,2006,March,3,107,408.88,0,0,36,83.28,0,0,0,0,0,0
Tweed,101,1,East,2006,May,5,273,1014.36,10,27.1,90,138.32,2,2,0,0,0,0
Tweed,101,1,East,2006,November,11,1092,4117.65,233,527.48,87,168.52,0,0,0,0,0,0
Tweed,101,1,East,2006,October,10,1289,4885.55,520,1148.63,93,196.85,0,0,0,0,0,0
Tweed,101,1,East,2006,September,9,790,2814.55,612,1192.83,119,230.69,3,2.2,0,0,0,0
Tweed,101,1,East,2007,April,4,142,519.8,0,0,14,32.3,0,0,0,0,0,0
Tweed,101,1,East,2007,August,8,735,2605.7,534,1091.93,148,295.33,0,0,0,0,0,0
Tweed,101,1,East,2007,February,2,33,142.2,0,0,4,6.4,0,0,0,0,0,0
Tweed,101,1,East,2007,July,7,197,761.53,37,75.5,359,752.48,6,8.8,0,0,0,0
Tweed,101,1,East,2007,June,6,135,501.9,11,26.1,317,656.24,2,0.5,0,0,0,0
Tweed,101,1,East,2007,March,3,132,520.8,0,0,10,17,0,0,0,0,0,0
Tweed,101,1,East,2007,May,5,255,977.6,3,7,108,195,0,0,0,0,0,0
Tweed,101,1,East,2007,November,11,695,2881.97,117,279.18,25,62.8,0,0,0,0,0,0
Tweed,101,1,East,2007,October,10,876,3513.88,414,963.75,26,59.81,0,0,0,0,0,0
Tweed,101,1,East,2007,September,9,1203,4544.94,658,1461.72,31,61.54,0,0,0,0,0,0
Tweed,101,1,East,2008,April,4,276,1106.14,1,2.27,30,65.01,0,0,0,0,0,0
Tweed,101,1,East,2008,August,8,560,2299.27,171,335.88,250,503.48,2,2.7,0,0,0,0
Tweed,101,1,East,2008,February,2,39,166.28,0,0,5,11.8,0,0,0,0,0,0
Tweed,101,1,East,2008,July,7,157,575.22,43,80.99,241,457.24,1,0.5,0,0,0,0
Tweed,101,1,East,2008,June,6,165,629.19,16,37.04,361,608.36,3,2.21,0,0,0,0
Tweed,101,1,East,2008,March,3,123,489.31,0,0,14,31.78,0,0,0,0,0,0
